Tract Code,Tract Income Level,Distressed (Y/N),Tract Median Fam Income,MSA Median Fam Income,2017 Median Fam Income,2015 Median Fam Income,Tract Population,Tract Minority %,Minority Pop,Owner Occupied Units,1-4 Fam Units,state,county
5117.02,Upper,No,212.68,"$111,200","$236,500","$227,841",2872,30.26,869,883,1035,06,085
5117.04,Upper,No,233.37,"$111,200","$259,507","$250,001",4697,35.55,1670,1608,1816,06,085
5117.05,Upper,No,217.03,"$111,200","$241,337","$232,500",1012,42.59,431,306,341,06,085
5117.07,Upper,No,166.35,"$111,200","$184,981","$178,214",2840,34.65,984,1009,988,06,085
5118.00,Upper,No,133.27,"$111,200","$148,196","$142,771",4722,13.26,626,1306,1747,06,085
5119.05,Upper,No,132.02,"$111,200","$146,806","$141,429",3109,50.82,1580,832,1065,06,085
5119.07,Upper,No,139.71,"$111,200","$155,358","$149,671",4033,51.43,2074,1074,1349,06,085
5119.09,Upper,No,186.80,"$111,200","$207,722","$200,114",8239,54.14,4461,2465,2704,06,085
5119.10,Upper,No,177.36,"$111,200","$197,224","$190,000",3207,30.75,986,965,1055,06,085
5119.11,Upper,No,125.05,"$111,200","$139,056","$133,966",5069,41.45,2101,1415,1492,06,085
5119.12,Upper,No,158.25,"$111,200","$175,974","$169,531",5415,54.40,2946,1511,1745,06,085
5119.13,Upper,No,156.50,"$111,200","$174,028","$167,656",4167,35.16,1465,1311,1434,06,085
5119.14,Upper,No,147.75,"$111,200","$164,298","$158,281",5797,43.25,2507,1705,1953,06,085
5119.15,Low,No,40.66,"$111,200","$45,214","$43,563",3695,69.61,2572,408,1004,06,085
5119.16,Upper,No,129.52,"$111,200","$144,026","$138,750",4699,42.65,2004,1181,1431,06,085
5120.01,Upper,No,141.42,"$111,200","$157,259","$151,500",6918,73.32,5072,1535,2087,06,085
5120.05,Middle,No,109.23,"$111,200","$121,464","$117,017",6613,55.32,3658,1590,2205,06,085
5120.17,Moderate,No,62.81,"$111,200","$69,845","$67,295",8756,88.11,7715,1277,2117,06,085
5120.19,Middle,No,88.69,"$111,200","$98,623","$95,018",4955,69.06,3422,974,1138,06,085
5120.20,Middle,No,80.42,"$111,200","$89,427","$86,154",6969,81.49,5679,520,922,06,085
5120.21,Middle,No,86.30,"$111,200","$95,966","$92,458",6152,65.08,4004,1676,1909,06,085
5120.22,Moderate,No,56.37,"$111,200","$62,683","$60,391",5520,74.46,4110,1073,1250,06,085
5120.23,Moderate,No,73.92,"$111,200","$82,199","$79,191",5915,77.46,4582,891,1661,06,085
5120.24,Middle,No,90.48,"$111,200","$100,614","$96,932",4502,56.95,2564,981,1142,06,085
5120.25,Middle,No,115.00,"$111,200","$127,880","$123,203",3159,49.35,1559,824,922,06,085
5120.26,Moderate,No,58.13,"$111,200","$64,641","$62,279",3855,72.04,2777,966,1285,06,085
5120.27,Moderate,No,65.40,"$111,200","$72,725","$70,069",4517,56.61,2557,554,808,06,085
5120.29,Middle,No,108.30,"$111,200","$120,430","$116,023",6848,49.42,3384,1844,2125,06,085
5120.30,Middle,No,115.51,"$111,200","$128,447","$123,750",2954,50.10,1480,856,987,06,085
5120.31,Middle,No,96.16,"$111,200","$106,930","$103,017",4443,52.15,2317,1147,1413,06,085
5120.32,Middle,No,112.81,"$111,200","$125,445","$120,851",3451,59.98,2070,848,1055,06,085
5120.33,Middle,No,107.44,"$111,200","$119,473","$115,099",6640,58.31,3872,1389,1789,06,085
5120.34,Middle,No,112.28,"$111,200","$124,855","$120,286",3221,58.12,1872,866,1028,06,085
5120.35,Middle,No,111.10,"$111,200","$123,543","$119,020",4320,54.65,2361,1129,1333,06,085
5120.36,Middle,No,97.76,"$111,200","$108,709","$104,727",5311,64.96,3450,555,900,06,085
5120.37,Middle,No,110.65,"$111,200","$123,043","$118,542",3248,48.40,1572,850,970,06,085
5120.38,Moderate,No,77.91,"$111,200","$86,636","$83,472",2951,66.38,1959,655,725,06,085
5120.39,Middle,No,93.28,"$111,200","$103,727","$99,931",4875,81.81,3988,1027,1382,06,085
5120.42,Moderate,No,73.38,"$111,200","$81,599","$78,611",2755,90.38,2490,523,643,06,085
5120.43,Low,No,47.54,"$111,200","$52,864","$50,938",6718,89.64,6022,621,1321,06,085
5120.45,Middle,No,104.46,"$111,200","$116,160","$111,914",5770,51.40,2966,1615,1868,06,085
5120.47,Middle,No,101.51,"$111,200","$112,879","$108,750",5602,51.79,2901,1279,1729,06,085
5120.52,Middle,No,94.12,"$111,200","$104,661","$100,833",4326,50.79,2197,751,938,06,085
5120.53,Moderate,No,75.94,"$111,200","$84,445","$81,361",5018,65.98,3311,949,1510,06,085
5121.00,Middle,No,103.84,"$111,200","$115,470","$111,250",1593,59.57,949,320,505,06,085
5122.00,Upper,No,127.50,"$111,200","$141,780","$136,595",4480,38.64,1731,1410,1686,06,085
5123.05,Middle,No,106.30,"$111,200","$118,206","$113,875",4147,41.48,1720,1172,1424,06,085
5123.07,Middle,No,106.73,"$111,200","$118,684","$114,345",6526,45.57,2974,1931,2196,06,085
5123.08,Upper,No,122.09,"$111,200","$135,764","$130,799",7795,43.64,3402,2025,2441,06,085
5123.09,Middle,No,106.18,"$111,200","$118,072","$113,750",5279,39.93,2108,1378,1668,06,085
5123.10,Moderate,No,53.31,"$111,200","$59,281","$57,114",4169,69.39,2893,533,1177,06,085
5123.11,Middle,No,118.77,"$111,200","$132,072","$127,237",3330,49.88,1661,945,1103,06,085
5123.12,Middle,No,105.93,"$111,200","$117,794","$113,482",3095,48.08,1488,779,1029,06,085
5123.13,Moderate,No,72.19,"$111,200","$80,275","$77,342",4201,64.44,2707,523,993,06,085
5123.14,Moderate,No,65.13,"$111,200","$72,425","$69,773",6104,58.32,3560,1224,1710,06,085
5124.01,Middle,No,100.80,"$111,200","$112,090","$107,993",4742,55.04,2610,1082,1498,06,085
5124.02,Middle,No,113.79,"$111,200","$126,534","$121,905",5149,56.90,2930,1132,1603,06,085
5125.03,Upper,No,134.85,"$111,200","$149,953","$144,461",7895,47.27,3732,2214,2599,06,085
5125.05,Middle,No,86.61,"$111,200","$96,310","$92,791",7854,73.75,5792,1195,1788,06,085
5125.06,Moderate,No,55.82,"$111,200","$62,072","$59,806",7127,84.45,6019,818,1402,06,085
5125.08,Moderate,No,76.58,"$111,200","$85,157","$82,045",8419,66.02,5558,1334,2322,06,085
5125.09,Moderate,No,72.16,"$111,200","$80,242","$77,308",4148,69.91,2900,943,1150,06,085
5125.10,Middle,No,86.05,"$111,200","$95,688","$92,188",6167,55.85,3444,1294,1732,06,085
5126.02,Moderate,No,69.63,"$111,200","$77,429","$74,602",2734,66.24,1811,484,926,06,085
5126.03,Low,No,34.08,"$111,200","$37,897","$36,518",4221,86.50,3651,186,801,06,085
5126.04,Low,No,36.28,"$111,200","$40,343","$38,867",4959,90.70,4498,392,1010,06,085
5130.00,Moderate,No,68.70,"$111,200","$76,394","$73,605",8068,55.71,4495,31,365,06,085
5135.00,Middle,No,89.84,"$111,200","$99,902","$96,250",938,47.65,447,224,449,06,085
8832.09,Upper,No,122.11,"$77,500","$94,635","$92,014",3343,28.48,952,761,945,17,197
8832.10,Upper,No,135.20,"$77,500","$104,780","$101,875",2544,13.95,355,924,897,17,197
8832.11,Middle,No,103.47,"$77,500","$80,189","$77,969",6335,32.28,2045,1687,1962,17,197
8832.12,Upper,No,138.67,"$77,500","$107,469","$104,491",5765,21.87,1261,1662,1778,17,197
8832.13,Upper,No,144.05,"$77,500","$111,639","$108,542",5741,13.53,777,1800,2099,17,197
8832.14,Middle,No,94.59,"$77,500","$73,307","$71,275",2722,26.60,724,922,1022,17,197
8832.15,Upper,No,133.19,"$77,500","$103,222","$100,365",10512,37.86,3980,2788,3075,17,197
8832.16,Upper,No,132.37,"$77,500","$102,587","$99,743",2779,15.04,418,875,1010,17,197
8833.03,Upper,No,154.30,"$77,500","$119,583","$116,268",3557,4.64,165,1102,1177,17,197
8833.04,Middle,No,100.58,"$77,500","$77,950","$75,789",1833,4.47,82,651,716,17,197
8833.05,Upper,No,124.32,"$77,500","$96,348","$93,681",2974,8.00,238,921,1020,17,197
8833.06,Middle,No,117.90,"$77,500","$91,373","$88,843",3887,10.24,398,987,1165,17,197
8833.07,Middle,No,100.24,"$77,500","$77,686","$75,538",4081,13.28,542,1339,1665,17,197
8834.01,Middle,No,82.78,"$77,500","$64,155","$62,375",3977,11.04,439,961,1553,17,197
8834.02,Moderate,No,79.89,"$77,500","$61,915","$60,204",2221,18.96,421,583,1001,17,197
8835.04,Upper,No,146.23,"$77,500","$113,328","$110,189",4944,6.90,341,1973,2154,17,197
8835.05,Upper,No,149.30,"$77,500","$115,708","$112,500",8897,24.69,2197,2309,2575,17,197
8835.07,Upper,No,139.51,"$77,500","$108,120","$105,125",4011,5.76,231,1217,1298,17,197
8835.09,Middle,No,112.67,"$77,500","$87,319","$84,901",4257,6.41,273,1373,1547,17,197
8835.10,Upper,No,134.64,"$77,500","$104,346","$101,455",5127,7.67,393,1464,1612,17,197
8835.11,Middle,No,117.78,"$77,500","$91,280","$88,750",4466,12.45,556,1388,1583,17,197
8835.13,Middle,No,118.86,"$77,500","$92,117","$89,564",5706,11.95,682,1654,1673,17,197
8835.14,Upper,No,159.07,"$77,500","$123,279","$119,864",7245,14.78,1071,2216,2046,17,197
8835.15,Upper,No,152.91,"$77,500","$118,505","$115,221",4014,7.65,307,1259,1380,17,197
8835.16,Upper,No,177.50,"$77,500","$137,563","$133,750",6977,6.87,479,2033,2132,17,197
8835.17,Upper,No,122.45,"$77,500","$94,899","$92,270",3182,13.07,416,1009,1092,17,197
8835.19,Upper,No,152.68,"$77,500","$118,327","$115,048",5465,9.55,522,1743,1689,17,197
8835.21,Upper,No,150.60,"$77,500","$116,715","$113,482",3692,8.10,299,1088,1261,17,197
8835.22,Upper,No,146.60,"$77,500","$113,615","$110,469",3437,2.59,89,1149,1205,17,197
8836.02,Middle,No,107.47,"$77,500","$83,289","$80,982",5485,21.91,1202,1969,2381,17,197
8836.03,Middle,No,80.01,"$77,500","$62,008","$60,294",3128,67.93,2125,766,963,17,197
8836.05,Low,No,44.84,"$77,500","$34,751","$33,790",3123,98.46,3075,448,960,17,197
8836.06,Middle,No,83.33,"$77,500","$64,581","$62,794",3870,81.83,3167,1019,1395,17,197
8837.00,Middle,No,85.93,"$77,500","$66,596","$64,750",2872,30.81,885,706,1207,17,197
8838.03,Moderate,No,67.28,"$77,500","$52,142","$50,701",2434,84.68,2061,292,420,17,197
8838.04,Moderate,No,69.99,"$77,500","$54,242","$52,744",2845,40.81,1161,724,1023,17,197
8838.06,Middle,No,96.02,"$77,500","$74,416","$72,353",3616,33.38,1207,1203,1426,17,197
8838.08,Middle,No,116.70,"$77,500","$90,443","$87,938",2137,17.83,381,738,822,17,197
8838.09,Middle,No,81.41,"$77,500","$63,093","$61,346",2994,20.44,612,1221,1488,17,197
8838.10,Middle,No,113.69,"$77,500","$88,110","$85,667",3781,38.51,1456,1141,1357,17,197
8838.11,Middle,No,91.70,"$77,500","$71,068","$69,103",3035,22.90,695,1038,1236,17,197
8839.02,Middle,No,104.26,"$77,500","$80,802","$78,566",6339,13.80,875,1916,2405,17,197
8839.03,Middle,No,98.72,"$77,500","$76,508","$74,389",1919,6.93,133,508,639,17,197
8839.04,Middle,No,117.12,"$77,500","$90,768","$88,250",4420,4.68,207,1330,1589,17,197
8840.03,Middle,No,93.26,"$77,500","$72,277","$70,272",4160,2.91,121,1214,1788,17,197
8840.04,Middle,No,88.91,"$77,500","$68,905","$67,000",2825,7.12,201,928,1609,17,197
8840.05,Middle,No,100.98,"$77,500","$78,260","$76,094",1282,7.88,101,441,597,17,197
8840.06,Middle,No,108.17,"$77,500","$83,832","$81,510",2216,7.08,157,755,935,17,197
8841.01,Moderate,No,78.49,"$77,500","$60,830","$59,149",4153,33.16,1377,1143,1354,17,197
8841.03,Middle,No,102.43,"$77,500","$79,383","$77,188",3204,53.87,1726,832,944,17,197
9800.00,Unknown,No,0.00,"$77,500",$0,$0,0,0.00,0,0,0,17,197
9801.00,Moderate,No,58.61,"$77,500","$45,423","$44,167",3216,83.68,2691,22,58,17,197
